//single phase coef Number:=64,    upsample factor:=256, 
    3,    4,  -12,    7,  -12,    9,  -10,    5,    2,  -14,   31,  -55,   84, -121,  165, -216,  272, -333,  397, -460,  520, -574,  615, -640,  640, -604,  518, -351,   42,  588,-2341,30528, 6031,-3391, 2524,-2048, 1716,-1455, 1233,-1039,  865, -709,  570, -447,  340, -249,  173, -111,   63,  -26,    0,   17,  -27,   31,  -32,   29,  -26,   19,  -17,    8,  -10,    0,    5,    0,
    3,    4,  -12,    7,  -12,    9,  -10,    4,    2,  -15,   32,  -56,   85, -122,  166, -217,  273, -333,  396, -458,  517, -569,  608, -630,  627, -588,  497, -324,    5,  643,-2436,30479, 6180,-3449, 2557,-2068, 1729,-1463, 1238,-1040,  865, -707,  568, -444,  337, -246,  170, -109,   61,  -25,   -1,   18,  -28,   32,  -33,   29,  -26,   19,  -17,    8,  -10,    0,    5,    0,
    3,    4,  -12,    6,  -12,    9,  -10,    4,    3,  -16,   32,  -56,   86, -123,  167, -217,  273, -333,  394, -456,  514, -564,  601, -621,  615, -572,  476, -296,  -33,  697,-2531,30430, 6329,-3507, 2589,-2087, 1741,-1470, 1242,-1042,  865, -706,  565, -442,  335, -244,  168, -107,   59,  -23,   -3,   19,  -29,   33,  -33,   29,  -26,   19,  -17,    8,  -10,    0,    5,    0,
    3,    4,  -12,    6,  -12,    9,  -10,    4,    3,  -16,   33,  -57,   87, -124,  168, -218,  273, -332,  393, -454,  510, -559,  594, -611,  602, -555,  454, -268,  -70,  751,-2624,30379, 6479,-3565, 2621,-2107, 1753,-1477, 1245,-1043,  864, -705,  563, -439,  332, -241,  165, -104,   57,  -21,   -4,   20,  -30,   33,  -34,   30,  -26,   19,  -17,    8,  -10,    0,    5,    0,
    3,    4,  -12,    6,  -12,    9,   -9,    3,    4,  -17,   34,  -58,   88, -125,  168, -218,  273, -332,  392, -452,  507, -553,  587, -602,  589, -539,  433, -240, -108,  805,-2716,30326, 6629,-3622, 2652,-2126, 1765,-1484, 1249,-1045,  864, -703,  561, -437,  329, -238,  162, -102,   54,  -19,   -6,   22,  -31,   34,  -34,   30,  -27,   19,  -17,    8,  -10,    0,    5,    0,
    3,    4,  -12,    6,  -12,    8,   -9,    3,    4,  -18,   35,  -59,   89, -126,  169, -219,  273, -331,  391, -449,  503, -548,  580, -592,  577, -522,  412, -213, -145,  859,-2808,30272, 6780,-3679, 2683,-2145, 1777,-1491, 1253,-1046,  863, -702,  559, -434,  326, -235,  160,  -99,   52,  -17,   -7,   23,  -32,   35,  -35,   30,  -27,   19,  -17,    8,  -10,    0,    5,    0,
    3,    5,  -12,    6,  -12,    8,   -9,    2,    5,  -18,   35,  -60,   90, -127,  170, -219,  273, -331,  390, -447,  499, -543,  573, -582,  564, -506,  391, -185, -182,  912,-2898,30217, 6931,-3736, 2714,-2163, 1788,-1498, 1256,-1047,  863, -700,  556, -431,  323, -232,  157,  -97,   50,  -16,   -9,   24,  -33,   35,  -35,   30,  -27,   19,  -17,    8,  -10,    0,    5,    0,
    3,    5,  -12,    6,  -12,    8,   -8,    2,    5,  -19,   36,  -60,   90, -127,  170, -220,  273, -330,  388, -445,  496, -538,  565, -573,  551, -489,  369, -157, -219,  965,-2988,30161, 7083,-3792, 2745,-2182, 1799,-1504, 1259,-1048,  862, -698,  554, -428,  320, -229,  154,  -94,   48,  -14,  -10,   25,  -34,   36,  -35,   31,  -27,   19,  -17,    8,  -10,    0,    5,    0,
    3,    5,  -12,    6,  -11,    8,   -8,    2,    6,  -19,   37,  -61,   91, -128,  171, -220,  273, -330,  387, -442,  492, -532,  558, -563,  538, -473,  348, -130, -256, 1017,-3076,30103, 7235,-3849, 2775,-2200, 1810,-1510, 1262,-1048,  861, -696,  551, -425,  317, -226,  152,  -92,   46,  -12,  -12,   26,  -35,   36,  -36,   31,  -27,   19,  -17,    8,  -10,    0,    5,    0,
    3,    5,  -12,    6,  -11,    8,   -8,    1,    6,  -20,   38,  -62,   92, -129,  172, -220,  273, -329,  385, -440,  488, -527,  550, -553,  525, -456,  327, -102, -293, 1069,-3164,30044, 7387,-3905, 2806,-2218, 1821,-1516, 1265,-1049,  860, -694,  549, -422,  314, -223,  149,  -89,   44,  -10,  -13,   28,  -35,   37,  -36,   31,  -27,   19,  -17,    8,  -10,   -1,    5,    0,
