// single phase coef Number:=24,    upsample factor:=160,     downsample factor:=147
   -4, -169,  -63,  155, -313,  558, -920, 1451,-2260, 3633,-6627,20870,20625,-6613, 3636,-2267, 1459, -928,  565, -319,  160,  -67, -167,   -4,
   -4, -167,  -67,  160, -319,  565, -928, 1459,-2267, 3636,-6613,20625,20870,-6627, 3633,-2260, 1451, -920,  558, -313,  155,  -63, -169,   -4,
   -4, -166,  -71,  164, -324,  572, -935, 1467,-2274, 3638,-6596,20378,21114,-6639, 3628,-2251, 1442, -912,  551, -307,  151,  -59, -171,   -4,
   -4, -164,  -74,  169, -329,  578, -942, 1474,-2280, 3639,-6578,20130,21357,-6648, 3621,-2242, 1432, -903,  544, -301,  146,  -56, -172,   -5,
   -3, -162,  -78,  173, -335,  584, -949, 1481,-2285, 3639,-6557,19880,21598,-6655, 3613,-2231, 1422, -894,  536, -295,  142,  -52, -174,   -5,
   -3, -161,  -82,  177, -340,  590, -956, 1487,-2289, 3637,-6534,19629,21837,-6660, 3604,-2220, 1411, -885,  528, -289,  137,  -48, -175,   -5,
   -3, -159,  -85,  181, -344,  596, -962, 1492,-2292, 3634,-6508,19377,22074,-6662, 3594,-2208, 1400, -875,  520, -283,  132,  -44, -177,   -5,
   -3, -158,  -89,  185, -349,  601, -967, 1497,-2295, 3630,-6481,19123,22310,-6662, 3582,-2195, 1388, -865,  512, -277,  127,  -40, -179,   -6,
   -3, -156,  -93,  189, -354,  606, -972, 1501,-2297, 3624,-6451,18869,22544,-6659, 3568,-2182, 1376, -854,  504, -270,  122,  -36, -180,   -6,
   -3, -154,  -96,  192, -358,  611, -977, 1505,-2297, 3617,-6419,18613,22776,-6654, 3554,-2167, 1363, -844,  495, -263,  117,  -32, -182,   -6,
   -2, -153, -100,  196, -363,  616, -982, 1509,-2297, 3609,-6385,18356,23006,-6646, 3538,-2151, 1350, -832,  486, -257,  112,  -28, -183,   -6,
   -2, -151, -103,  200, -367,  620, -986, 1511,-2296, 3599,-6349,18099,23234,-6636, 3520,-2135, 1336, -821,  477, -250,  107,  -24, -185,   -7,
   -2, -149, -107,  203, -371,  624, -990, 1513,-2295, 3589,-6311,17840,23460,-6623, 3501,-2118, 1321, -809,  468, -243,  102,  -20, -186,   -7,
   -2, -148, -110,  207, -374,  628, -993, 1515,-2292, 3577,-6272,17581,23684,-6608, 3481,-2100, 1306, -797,  458, -235,   97,  -16, -188,   -7,
   -2, -146, -113,  210, -378,  632, -996, 1516,-2289, 3563,-6230,17320,23906,-6590, 3459,-2081, 1290, -784,  448, -228,   92,  -12, -189,   -8,
   -2, -144, -117,  213, -382,  635, -999, 1516,-2284, 3549,-6186,17059,24125,-6569, 3436,-2061, 1274, -771,  438, -221,   86,   -8, -191,   -8,
   -2, -143, -120,  217, -385,  639,-1001, 1516,-2279, 3533,-6140,16797,24343,-6546, 3411,-2040, 1257, -758,  428, -213,   81,   -4, -192,   -8,
   -1, -141, -123,  220, -388,  642,-1003, 1516,-2273, 3516,-6092,16535,24558,-6520, 3385,-2018, 1240, -744,  418, -205,   75,    0, -194,   -8,
   -1, -139, -127,  223, -391,  644,-1004, 1514,-2267, 3498,-6043,16272,24771,-6491, 3357,-1996, 1222, -730,  407, -198,   70,    4, -195,   -9,
   -1, -138, -130,  226, -394,  647,-1005, 1513,-2259, 3479,-5992,16008,24982,-6460, 3329,-1973, 1203, -716,  396, -190,   64,    8, -197,   -9,
   -1, -136, -133,  228, -397,  649,-1006, 1510,-2251, 3458,-5939,15744,25190,-6426, 3298,-1949, 1184, -701,  386, -182,   58,   12, -198,  -10,
   -1, -134, -136,  231, -400,  651,-1006, 1507,-2242, 3436,-5884,15480,25396,-6389, 3267,-1924, 1165, -687,  374, -174,   53,   17, -200,  -10,
   -1, -133, -139,  234, -402,  653,-1007, 1504,-2232, 3414,-5827,15215,25599,-6350, 3233,-1898, 1145, -671,  363, -165,   47,   21, -201,  -10,
