// single phase coef Number:=24,    upsample factor:=147,     downsample factor:=80
   48,  215, -153,    3,  252, -707, 1200,-1658, 1747,-1139,-1460,26406,11618,-5561, 3047,-1466,  394,  180, -434,  398, -294,  137,  132,    5,
   47,  215, -149,   -4,  260, -713, 1198,-1641, 1705,-1059,-1600,26301,11844,-5592, 3034,-1441,  370,  198, -444,  402, -293,  134,  133,    5,
   46,  215, -145,  -10,  267, -719, 1196,-1623, 1663, -980,-1738,26193,12069,-5621, 3020,-1415,  345,  216, -454,  406, -293,  131,  135,    6,
   45,  214, -141,  -16,  275, -724, 1193,-1605, 1620, -900,-1874,26082,12295,-5648, 3005,-1389,  320,  234, -464,  409, -292,  129,  136,    6,
   44,  214, -138,  -23,  282, -729, 1190,-1586, 1576, -821,-2007,25968,12521,-5673, 2989,-1362,  295,  252, -474,  413, -292,  126,  138,    6,
   43,  214, -134,  -29,  289, -734, 1187,-1567, 1533, -742,-2139,25852,12747,-5697, 2972,-1335,  270,  270, -484,  416, -291,  123,  139,    6,
   42,  214, -130,  -35,  296, -738, 1183,-1548, 1489, -664,-2268,25733,12972,-5719, 2954,-1307,  245,  288, -494,  419, -290,  120,  140,    7,
   41,  213, -126,  -41,  303, -743, 1179,-1528, 1445, -586,-2395,25611,13198,-5739, 2934,-1278,  219,  306, -503,  422, -289,  118,  142,    7,
   41,  213, -122,  -47,  310, -747, 1174,-1508, 1400, -508,-2520,25487,13423,-5758, 2914,-1249,  193,  324, -513,  425, -288,  115,  143,    7,
   40,  212, -118,  -53,  317, -750, 1170,-1487, 1356, -431,-2642,25359,13648,-5774, 2892,-1219,  167,  342, -522,  428, -287,  112,  145,    7,
   39,  212, -114,  -59,  323, -754, 1164,-1466, 1311, -354,-2762,25229,13873,-5789, 2869,-1188,  140,  360, -531,  431, -286,  109,  146,    8,
   38,  211, -110,  -65,  329, -757, 1159,-1444, 1266, -277,-2880,25097,14097,-5802, 2845,-1157,  114,  377, -541,  433, -285,  106,  148,    8,
   37,  211, -106,  -71,  336, -760, 1153,-1423, 1221, -201,-2996,24962,14321,-5813, 2820,-1126,   87,  395, -550,  436, -284,  103,  149,    8,
   37,  210, -102,  -77,  342, -762, 1146,-1400, 1176, -125,-3109,24824,14544,-5822, 2793,-1094,   60,  413, -559,  438, -282,  100,  151,    8,
   36,  210,  -98,  -83,  348, -765, 1140,-1378, 1130,  -50,-3220,24684,14767,-5829, 2766,-1061,   33,  431, -567,  440, -281,   96,  152,    9,
   35,  209,  -94,  -88,  353, -767, 1133,-1355, 1085,   25,-3329,24542,14990,-5835, 2737,-1028,    6,  449, -576,  442, -279,   93,  153,    9,
   34,  208,  -90,  -94,  359, -769, 1125,-1332, 1039,   99,-3435,24397,15212,-5838, 2708, -994,  -22,  466, -585,  444, -277,   90,  155,    9,
   33,  208,  -86, -100,  364, -770, 1118,-1308,  993,  172,-3539,24249,15433,-5839, 2677, -960,  -49,  484, -593,  446, -276,   87,  156,   10,
   33,  207,  -82, -105,  370, -772, 1109,-1284,  947,  245,-3641,24099,15654,-5839, 2645, -925,  -77,  502, -601,  448, -274,   84,  158,   10,
   32,  206,  -78, -111,  375, -773, 1101,-1260,  901,  318,-3740,23947,15874,-5836, 2612, -890, -105,  519, -609,  449, -272,   80,  159,   10,
   31,  206,  -74, -116,  380, -774, 1092,-1236,  856,  390,-3838,23792,16093,-5832, 2578, -854, -133,  536, -617,  451, -270,   77,  160,   11,
   31,  205,  -70, -121,  385, -774, 1083,-1211,  810,  461,-3932,23636,16311,-5825, 2542, -818, -161,  554, -625,  452, -268,   74,  162,   11,
   30,  204,  -66, -127,  389, -775, 1074,-1186,  764,  531,-4025,23476,16529,-5816, 2506, -781, -189,  571, -633,  453, -265,   70,  163,   11,
   29,  203,  -62, -132,  394, -775, 1064,-1161,  718,  601,-4115,23315,16746,-5805, 2469, -744, -217,  588, -640,  454, -263,   67,  164,   12,
   28,  202,  -58, -137,  398, -774, 1054,-1135,  672,  670,-4203,23151,16962,-5792, 2430, -706, -245,  605, -647,  455, -261,   63,  166,   12,
   28,  202,  -54, -142,  402, -774, 1044,-1110,  626,  739,-4288,22985,17177,-5777, 2390, -668, -274,  622, -654,  455, -258,   60,  167,   12,
   27,  201,  -50, -147,  407, -773, 1033,-1084,  580,  807,-4371,22817,17391,-5760, 2350, -629, -302,  639, -661,  456, -255,   57,  169,   13,
   26,  200,  -46, -152,  410, -772, 1023,-1057,  534,  874,-4452,22647,17604,-5741, 2308, -590, -330,  655, -668,  456, -253,   53,  170,   13,
   26,  199,  -42, -157,  414, -771, 1011,-1031,  488,  940,-4530,22475,17815,-5719, 2265, -551, -359,  672, -675,  456, -250,   49,  171,   14,
   25,  198,  -38, -162,  418, -770, 1000,-1004,  442, 1005,-4607,22301,18026,-5696, 2221, -511, -387,  688, -681,  456, -247,   46,  173,   14,
   25,  197,  -34, -166,  421, -768,  988, -978,  397, 1070,-4680,22125,18236,-5670, 2176, -471, -416,  704, -687,  456, -244,   42,  174,   14,
   24,  196,  -30, -171,  424, -766,  976, -951,  351, 1134,-4752,21946,18444,-5642, 2130, -431, -445,  720, -693,  456, -241,   39,  175,   15,
   23,  195,  -26, -176,  428, -764,  964, -923,  306, 1197,-4821,21766,18651,-5612, 2083, -390, -473,  736, -699,  455, -238,   35,  176,   15,
   23,  194,  -23, -180,  430, -762,  951, -896,  261, 1259,-4887,21584,18857,-5579, 2035, -348, -502,  752, -705,  455, -235,   31,  178,   16,
   22,  193,  -19, -185,  433, -759,  939, -869,  216, 1321,-4952,21400,19062,-5545, 1986, -307, -530,  768, -710,  454, -231,   28,  179,   16,
   22,  192,  -15, -189,  436, -756,  926, -841,  171, 1381,-5014,21215,19265,-5508, 1935, -265, -559,  783, -715,  453, -228,   24,  180,   17,
   21,  191,  -11, -193,  438, -753,  912, -813,  126, 1441,-5074,21027,19467,-5469, 1884, -222, -587,  798, -720,  452, -224,   20,  181,   17,
   21,  190,   -7, -197,  441, -750,  899, -785,   82, 1499,-5131,20838,19668,-5427, 1832, -180, -616,  813, -725,  451, -221,   16,  183,   18,
   20,  188,   -3, -202,  443, -746,  885, -757,   38, 1557,-5186,20647,19867,-5384, 1779, -137, -644,  828, -730,  450, -217,   12,  184,   18,
   20,  187,    1, -206,  445, -743,  871, -729,   -6, 1614,-5239,20454,20064,-5338, 1725,  -94, -673,  843, -734,  448, -213,    9,  185,   19,
   19,  186,    5, -209,  447, -739,  857, -701,  -50, 1670,-5289,20260,20260,-5289, 1670,  -50, -701,  857, -739,  447, -209,    5,  186,   19,
   19,  185,    9, -213,  448, -734,  843, -673,  -94, 1725,-5338,20064,20454,-5239, 1614,   -6, -729,  871, -743,  445, -206,    1,  187,   20,
   18,  184,   12, -217,  450, -730,  828, -644, -137, 1779,-5384,19867,20647,-5186, 1557,   38, -757,  885, -746,  443, -202,   -3,  188,   20,
   18,  183,   16, -221,  451, -725,  813, -616, -180, 1832,-5427,19668,20838,-5131, 1499,   82, -785,  899, -750,  441, -197,   -7,  190,   21,
   17,  181,   20, -224,  452, -720,  798, -587, -222, 1884,-5469,19467,21027,-5074, 1441,  126, -813,  912, -753,  438, -193,  -11,  191,   21,
   17,  180,   24, -228,  453, -715,  783, -559, -265, 1935,-5508,19265,21215,-5014, 1381,  171, -841,  926, -756,  436, -189,  -15,  192,   22,
   16,  179,   28, -231,  454, -710,  768, -530, -307, 1986,-5545,19062,21400,-4952, 1321,  216, -869,  939, -759,  433, -185,  -19,  193,   22,
   16,  178,   31, -235,  455, -705,  752, -502, -348, 2035,-5579,18857,21584,-4887, 1259,  261, -896,  951, -762,  430, -180,  -23,  194,   23,
   15,  176,   35, -238,  455, -699,  736, -473, -390, 2083,-5612,18651,21766,-4821, 1197,  306, -923,  964, -764,  428, -176,  -26,  195,   23,
   15,  175,   39, -241,  456, -693,  720, -445, -431, 2130,-5642,18444,21946,-4752, 1134,  351, -951,  976, -766,  424, -171,  -30,  196,   24,
   14,  174,   42, -244,  456, -687,  704, -416, -471, 2176,-5670,18236,22125,-4680, 1070,  397, -978,  988, -768,  421, -166,  -34,  197,   25,
   14,  173,   46, -247,  456, -681,  688, -387, -511, 2221,-5696,18026,22301,-4607, 1005,  442,-1004, 1000, -770,  418, -162,  -38,  198,   25,
   14,  171,   49, -250,  456, -675,  672, -359, -551, 2265,-5719,17815,22475,-4530,  940,  488,-1031, 1011, -771,  414, -157,  -42,  199,   26,
   13,  170,   53, -253,  456, -668,  655, -330, -590, 2308,-5741,17604,22647,-4452,  874,  534,-1057, 1023, -772,  410, -152,  -46,  200,   26,
   13,  169,   57, -255,  456, -661,  639, -302, -629, 2350,-5760,17391,22817,-4371,  807,  580,-1084, 1033, -773,  407, -147,  -50,  201,   27,
   12,  167,   60, -258,  455, -654,  622, -274, -668, 2390,-5777,17177,22985,-4288,  739,  626,-1110, 1044, -774,  402, -142,  -54,  202,   28,
