//single phase coef Number:=24,    upsample factor:=147,     downsample factor:=160
   -7,  140,  154, -295,  515, -753,  942, -984,  729,  127,-2699,27726,10583,-5198, 3240,-2025, 1165, -559,  167,   49, -134,  248,   18,   -3,
   -7,  138,  158, -297,  514, -747,  926, -954,  677,  209,-2834,27607,10831,-5256, 3252,-2020, 1153, -546,  156,   57, -139,  249,   19,   -3,
   -7,  136,  161, -299,  513, -740,  910, -923,  626,  290,-2966,27485,11080,-5312, 3264,-2014, 1140, -533,  145,   64, -143,  250,   20,   -3,
   -7,  134,  164, -301,  512, -733,  893, -892,  575,  371,-3095,27360,11330,-5366, 3273,-2006, 1127, -519,  134,   72, -148,  250,   21,   -3,
   -8,  132,  168, -302,  511, -726,  876, -860,  524,  450,-3222,27231,11579,-5420, 3282,-1998, 1113, -506,  123,   80, -152,  251,   22,   -3,
   -8,  130,  171, -304,  509, -718,  859, -829,  473,  529,-3346,27099,11829,-5471, 3290,-1990, 1099, -491,  112,   87, -157,  252,   23,   -3,
   -8,  128,  174, -305,  507, -710,  841, -797,  422,  607,-3467,26965,12079,-5521, 3296,-1980, 1084, -477,  100,   95, -161,  253,   24,   -3,
   -8,  126,  177, -307,  505, -702,  824, -766,  371,  685,-3586,26827,12329,-5569, 3301,-1970, 1069, -462,   89,  103, -166,  253,   24,   -3,
   -8,  124,  180, -308,  503, -694,  806, -734,  320,  761,-3702,26686,12579,-5615, 3305,-1959, 1053, -448,   77,  111, -170,  254,   25,   -3,
   -8,  123,  183, -309,  501, -686,  788, -702,  270,  837,-3815,26541,12830,-5660, 3308,-1947, 1037, -433,   65,  118, -174,  255,   26,   -3,
   -8,  121,  186, -310,  499, -677,  770, -670,  219,  912,-3926,26394,13080,-5703, 3309,-1934, 1021, -417,   53,  126, -179,  255,   27,   -3,
   -8,  119,  189, -311,  496, -669,  751, -638,  169,  986,-4034,26244,13330,-5744, 3310,-1921, 1004, -402,   41,  134, -183,  256,   28,   -4,
   -8,  117,  191, -311,  493, -660,  733, -606,  120, 1059,-4139,26091,13580,-5783, 3309,-1906,  986, -386,   29,  142, -187,  256,   29,   -4,
   -8,  115,  194, -312,  491, -651,  714, -574,   70, 1131,-4241,25935,13829,-5821, 3306,-1891,  968, -370,   17,  150, -192,  256,   30,   -4,
   -8,  113,  197, -312,  488, -641,  695, -542,   21, 1203,-4341,25776,14079,-5857, 3303,-1875,  950, -353,    5,  157, -196,  257,   32,   -4,
   -8,  111,  200, -313,  484, -632,  676, -510,  -28, 1273,-4438,25614,14328,-5890, 3298,-1858,  931, -337,   -7,  165, -200,  257,   33,   -4,
   -8,  109,  202, -313,  481, -622,  657, -478,  -77, 1342,-4532,25449,14577,-5922, 3292,-1841,  912, -320,  -19,  173, -204,  257,   34,   -4,
   -8,  107,  205, -313,  478, -612,  637, -445, -126, 1411,-4624,25282,14826,-5952, 3285,-1822,  892, -303,  -32,  181, -208,  257,   35,   -4,
   -8,  106,  207, -313,  474, -602,  618, -413, -174, 1478,-4713,25111,15074,-5980, 3276,-1803,  872, -286,  -44,  188, -212,  258,   36,   -4,
   -8,  104,  209, -313,  470, -592,  598, -381, -221, 1544,-4799,24939,15321,-6005, 3266,-1783,  851, -269,  -57,  196, -216,  258,   37,   -4,
   -8,  102,  212, -313,  466, -582,  579, -349, -269, 1609,-4882,24763,15568,-6029, 3255,-1763,  830, -251,  -69,  204, -220,  258,   38,   -4,
   -7,  100,  214, -312,  462, -571,  559, -317, -316, 1674,-4963,24585,15814,-6051, 3242,-1741,  808, -233,  -82,  211, -223,  258,   39,   -4,
   -7,   98,  216, -312,  458, -561,  539, -285, -362, 1737,-5040,24404,16060,-6070, 3228,-1719,  786, -216,  -94,  219, -227,  258,   41,   -5,
   -7,   97,  218, -312,  453, -550,  519, -253, -409, 1799,-5116,24221,16305,-6088, 3213,-1696,  764, -197, -107,  227, -231,  258,   42,   -5,
   -7,   95,  220, -311,  449, -539,  499, -221, -454, 1860,-5188,24035,16549,-6103, 3197,-1672,  741, -179, -120,  234, -234,  258,   43,   -5,
   -7,   93,  223, -310,  444, -528,  478, -189, -500, 1919,-5258,23846,16793,-6116, 3179,-1648,  718, -161, -133,  242, -238,  257,   44,   -5,
   -7,   91,  225, -309,  440, -517,  458, -157, -545, 1978,-5325,23656,17035,-6127, 3159,-1622,  694, -142, -145,  249, -241,  257,   46,   -5,
   -7,   90,  226, -308,  435, -505,  438, -126, -589, 2035,-5389,23463,17277,-6136, 3139,-1596,  671, -123, -158,  256, -245,  257,   47,   -5,
   -7,   88,  228, -307,  430, -494,  418,  -94, -633, 2092,-5451,23267,17518,-6142, 3117,-1569,  646, -104, -171,  264, -248,  257,   48,   -5,
   -7,   86,  230, -306,  425, -482,  397,  -63, -677, 2147,-5509,23069,17757,-6146, 3094,-1542,  621,  -85, -184,  271, -252,  256,   50,   -5,
   -7,   84,  232, -305,  419, -471,  377,  -32, -720, 2201,-5566,22869,17996,-6148, 3070,-1514,  596,  -66, -197,  278, -255,  256,   51,   -5,
   -7,   83,  234, -304,  414, -459,  356,   -1, -762, 2254,-5619,22667,18233,-6147, 3044,-1484,  571,  -47, -209,  286, -258,  255,   52,   -5,
   -7,   81,  235, -302,  408, -447,  336,   30, -804, 2305,-5670,22463,18469,-6145, 3017,-1455,  545,  -27, -222,  293, -261,  255,   54,   -5,
   -7,   79,  237, -301,  403, -435,  315,   61, -845, 2356,-5718,22256,18704,-6139, 2988,-1424,  519,   -8, -235,  300, -264,  254,   55,   -6,
   -7,   78,  238, -299,  397, -423,  295,   91, -886, 2405,-5764,22048,18938,-6132, 2958,-1393,  493,   12, -248,  307, -267,  253,   56,   -6,
