// single phase coef Number:=56,    upsample factor:=160,     downsample factor:=441
   -6,  -16,  -23,  -10,   42,  121,  173,  133,  -13, -177, -208,  -27,  260,  388,  158, -325, -644, -395,  375, 1044,  849, -379,-1791,-1918,  255, 4316, 8411,10329, 8975, 5125,  889,-1705,-1953, -661,  692, 1090,  528, -283, -648, -410,   80,  375,  303,   24, -191, -197,  -46,  113,  174,  134,   55,   -3,  -23,  -18,   -7,   -1,
   -6,  -16,  -23,  -10,   42,  120,  173,  134,  -12, -176, -209,  -28,  258,  388,  160, -322, -643, -399,  369, 1042,  854, -370,-1785,-1924,  234, 4288, 8390,10327, 8993, 5153,  912,-1697,-1957, -671,  686, 1091,  533, -278, -647, -413,   77,  374,  304,   26, -190, -197,  -47,  112,  174,  135,   56,   -3,  -23,  -18,   -7,   -1,
   -5,  -16,  -23,  -10,   41,  120,  173,  134,  -11, -175, -209,  -30,  257,  388,  163, -319, -643, -402,  364, 1040,  859, -360,-1779,-1930,  213, 4261, 8369,10325, 9010, 5180,  935,-1688,-1962, -681,  680, 1092,  538, -274, -647, -415,   74,  373,  306,   28, -189, -198,  -48,  112,  174,  135,   56,   -3,  -23,  -18,   -7,   -1,
   -5,  -16,  -23,  -10,   41,  119,  173,  135,  -10, -175, -210,  -32,  255,  388,  165, -316, -642, -406,  359, 1038,  863, -350,-1772,-1936,  193, 4233, 8348,10322, 9028, 5208,  959,-1679,-1966, -691,  674, 1093,  544, -270, -647, -418,   71,  373,  307,   29, -189, -198,  -49,  111,  174,  136,   57,   -3,  -23,  -18,   -7,   -1,
   -5,  -15,  -23,  -11,   40,  119,  173,  135,   -9, -174, -210,  -33,  253,  389,  168, -313, -642, -409,  353, 1036,  868, -341,-1766,-1941,  172, 4205, 8327,10320, 9046, 5236,  982,-1670,-1971, -700,  668, 1094,  549, -266, -646, -421,   69,  372,  309,   31, -188, -199,  -50,  110,  174,  136,   57,   -2,  -23,  -18,   -7,   -1,
   -5,  -15,  -23,  -11,   40,  118,  173,  136,   -8, -173, -211,  -35,  252,  389,  170, -310, -641, -412,  348, 1033,  872, -331,-1759,-1947,  152, 4177, 8306,10317, 9063, 5263, 1005,-1660,-1975, -710,  661, 1095,  554, -262, -646, -424,   66,  371,  310,   33, -187, -200,  -51,  109,  174,  137,   58,   -2,  -23,  -18,   -7,   -1,
   -5,  -15,  -23,  -11,   39,  118,  173,  137,   -7, -172, -211,  -37,  250,  389,  173, -307, -641, -416,  343, 1031,  877, -322,-1752,-1952,  131, 4149, 8285,10315, 9081, 5291, 1028,-1651,-1980, -720,  655, 1096,  559, -257, -646, -426,   63,  370,  311,   35, -186, -200,  -52,  109,  174,  137,   58,   -2,  -23,  -18,   -7,   -1,
   -5,  -15,  -23,  -11,   39,  117,  173,  137,   -5, -171, -211,  -38,  248,  389,  175, -304, -640, -419,  337, 1029,  882, -312,-1746,-1957,  111, 4121, 8263,10312, 9098, 5319, 1052,-1642,-1984, -730,  649, 1096,  564, -253, -645, -429,   60,  369,  313,   37, -186, -201,  -54,  108,  174,  137,   59,   -2,  -23,  -18,   -7,   -1,
   -5,  -15,  -23,  -11,   39,  117,  172,  138,   -4, -171, -212,  -40,  247,  389,  178, -301, -639, -423,  332, 1026,  886, -303,-1739,-1963,   91, 4093, 8242,10309, 9115, 5346, 1075,-1632,-1988, -739,  643, 1097,  569, -249, -645, -432,   57,  369,  314,   38, -185, -201,  -55,  107,  174,  138,   59,   -1,  -23,  -18,   -8,   -1,
   -5,  -15,  -23,  -11,   38,  116,  172,  138,   -3, -170, -212,  -42,  245,  389,  180, -298, -639, -426,  326, 1024,  890, -293,-1732,-1968,   71, 4065, 8221,10306, 9133, 5374, 1099,-1623,-1992, -749,  636, 1098,  574, -244, -644, -434,   54,  368,  315,   40, -184, -202,  -56,  106,  174,  138,   60,   -1,  -23,  -18,   -8,   -1,
   -5,  -15,  -23,  -12,   38,  116,  172,  139,   -2, -169, -213,  -43,  244,  389,  183, -295, -638, -429,  321, 1021,  895, -283,-1725,-1973,   51, 4037, 8199,10303, 9150, 5401, 1122,-1613,-1996, -759,  630, 1098,  579, -240, -644, -437,   51,  367,  316,   42, -183, -202,  -57,  106,  174,  139,   60,   -1,  -23,  -18,   -8,   -1,
   -5,  -15,  -23,  -12,   37,  115,  172,  140,   -1, -168, -213,  -45,  242,  389,  185, -291, -637, -433,  316, 1019,  899, -274,-1718,-1978,   31, 4010, 8177,10299, 9166, 5429, 1146,-1603,-2001, -769,  623, 1099,  584, -236, -643, -440,   48,  366,  318,   44, -182, -203,  -58,  105,  174,  139,   61,   -1,  -23,  -18,   -8,   -1,
   -5,  -15,  -23,  -12,   37,  115,  172,  140,    0, -167, -213,  -47,  240,  390,  187, -288, -636, -436,  310, 1016,  903, -264,-1712,-1983,   11, 3982, 8155,10296, 9183, 5457, 1170,-1593,-2004, -778,  617, 1099,  589, -231, -643, -442,   45,  365,  319,   46, -181, -203,  -59,  104,  174,  140,   61,    0,  -23,  -19,   -8,   -1,
   -5,  -15,  -23,  -12,   36,  114,  172,  141,    1, -167, -214,  -48,  239,  390,  190, -285, -636, -439,  305, 1014,  908, -255,-1705,-1987,   -9, 3954, 8134,10292, 9200, 5484, 1193,-1583,-2008, -788,  610, 1100,  595, -227, -642, -445,   43,  365,  320,   48, -181, -204,  -60,  103,  174,  140,   62,    0,  -23,  -19,   -8,   -1,
   -5,  -15,  -23,  -12,   36,  114,  172,  141,    2, -166, -214,  -50,  237,  390,  192, -282, -635, -443,  299, 1011,  912, -245,-1698,-1992,  -28, 3926, 8112,10288, 9217, 5512, 1217,-1573,-2012, -798,  604, 1100,  600, -222, -642, -448,   40,  364,  322,   49, -180, -204,  -61,  102,  174,  140,   62,    0,  -23,  -19,   -8,   -1,
